36	37	9755.43	0	1551.43
36	627	3617.89	0	3566.54
36	862	4473.1	0	4010.23
36	1010	6033.3	0	2658.59
37	38	8760.5	0	2749.52
38	39	8814.22	0	1501.08
38	411	7975.66	0	3484.34
38	412	347.116	0	3835.01
38	627	1663.91	0	1040.43
38	874	6843.52	0	1955.8
38	875	6922.22	0	1418.41
38	880	7571.35	0	1702.87
39	40	971.136	0	1224.31
40	41	8794.51	0	4860.62
41	42	6550.97	0	3010.69
41	875	1526.83	0	4173.51
41	880	7697.6	0	597.121
41	881	6362.4	0	3892.79
42	43	9650.38	0	3708.62
42	49	6147.24	0	3370.88
42	50	4640.06	0	486.728
42	410	5419.79	0	379.509
42	453	3096.5	0	4280.79
42	454	2734.42	0	507.628
43	44	2485.6	0	1873.63
44	45	1638.37	0	200.41
44	887	2536.7	0	3517.03
45	46	5770.04	0	828.859
45	484	8320.04	0	1672.17
45	888	8680.63	0	2770.39
45	1035	1738.75	0	149.052
46	47	1569.04	0	1611.47
46	72	587.33	0	1029.27
46	485	2122.85	0	1419.6
46	889	9382.97	0	4129.3
47	48	884.231	0	1010.32
47	73	6347.8	0	3027.44
48	49	5534	0	105.243
48	484	8005.11	0	329.854
48	628	2540.92	0	3627.28
49	50	6140.67	0	1518.35
49	628	2960.84	0	2650.99
50	51	4450.72	0	2682.44
50	537	2252.7	0	372.07
50	900	8825.39	0	368.546
51	52	9240.91	0	1875.55
52	53	363.652	0	4494.16
52	628	8094.67	0	2618.22
53	54	3282.76	0	2092.97
53	539	9568.98	0	3603.99
54	55	826.526	0	1256.67
55	56	2552.38	0	4714.63
55	539	8558.75	0	1696.15
55	540	8572.53	0	4578.65
55	911	7591.61	0	4941.55
56	85	7602.21	0	3084.1
56	540	9205.15	0	1573.71
56	561	5620.3	0	1124.48
57	58	9913.63	0	891.262
58	59	5115.19	0	1631.61
60	61	1810.39	0	3603.45
61	62	8175.74	0	1983.01
61	1143	9433.39	0	3302.06
63	64	5609.17	0	4375.18
63	393	9532.4	0	3543.26
63	410	9032.85	0	953.791
63	841	1261.2	0	1659.12
64	65	4335.78	0	1285.86
64	392	234.76	0	949.064
64	393	145.027	0	4725.54
64	1011	6496.68	0	4321.76
65	66	2369.71	0	1997.67
66	67	5988.4	0	3932.25
67	68	7845.78	0	4054.4
67	668	2605.49	0	4938.97
67	862	8907.18	0	3669.94
68	69	5383.86	0	1888.74
68	413	4116.61	0	845.83
68	414	4279.69	0	2099.17
68	629	8513.61	0	1215.45
68	632	1543.27	0	1693.95
69	70	3395.38	0	1749.75
69	416	9059.49	0	2450.4
69	455	2965.41	0	1483.03
69	669	2704.71	0	4170.14
69	878	8893.42	0	1522.12
70	71	740.005	0	3096
71	72	300.022	0	3100.82
71	670	4227	0	753.762
71	887	3801.32	0	1384.56
72	1036	8112.92	0	4581.95
73	74	274.546	0	2138.67
74	75	3841.48	0	4687.09
74	485	3625.84	0	1201.37
75	76	6702.56	0	1285.83
76	77	381.405	0	3032.7
76	676	1000.29	0	842.819
77	78	7774.71	0	3754.06
78	79	7295.23	0	2694.62
79	80	4947.5	0	2528.11
80	81	9962.62	0	3043.99
80	539	6011.74	0	210.186
80	540	3808.06	0	1829.59
80	541	3350.14	0	1632.28
80	903	8058.94	0	3477.63
81	82	9373.23	0	4532.15
82	83	219.193	0	1615.52
82	631	959.283	0	3767.05
83	84	2985.62	0	1902.91
83	114	5093.91	0	3635.58
83	115	4574.67	0	350.994
84	85	7897.7	0	1369.83
84	913	4058.86	0	3329.11
85	153	9281.12	0	857.651
85	1142	7223.85	0	4427.41
86	87	5117.19	0	854.622
87	88	3832.03	0	4552.04
88	89	6204.91	0	4416.34
89	90	5759.62	0	1335.84
89	603	8429.59	0	2805.56
89	797	575.242	0	1736.72
90	91	5520.1	0	3344.33
91	92	4866.15	0	4416.42
92	373	653.268	0	1666.12
92	374	4233.77	0	427.207
92	599	811.467	0	1694.78
93	94	513.459	0	4044.06
94	95	3488.95	0	1452.13
94	667	6063.09	0	120.41
95	96	9333.66	0	3939.95
96	97	9350.99	0	1764.67
97	98	7745.59	0	3484.9
98	99	7413.09	0	737.957
99	100	7683.66	0	553.283
99	136	8655.32	0	4967.05
99	632	6389.86	0	4846.03
99	680	7435.31	0	1303.74
100	101	1129.33	0	882.647
100	396	2071.86	0	3977.45
100	397	1934.84	0	877.653
101	102	8748.85	0	4443.18
102	103	9538.84	0	1142.72
102	668	2806.24	0	2864.47
103	104	9332.28	0	3951.55
104	105	5829.93	0	476.337
104	669	617.735	0	2802.88
104	670	1977.96	0	585.842
104	672	5028.96	0	3180.73
105	106	4397.43	0	4822.66
105	456	3081.91	0	3678.47
105	457	1639.08	0	3787.08
105	692	3198.22	0	1980.43
105	890	1161.61	0	1070.22
106	107	5266.28	0	2165.73
106	143	8079.59	0	3650.74
106	672	8688.52	0	4746.95
106	673	5676.13	0	3300.3
106	694	7780.25	0	1199.92
106	1039	9163.77	0	1103.61
106	1043	5555.05	0	3799.46
107	108	6866.72	0	2564.86
107	495	4769.51	0	3420.91
108	109	4883.13	0	4779.45
108	1078	1568	0	2014.66
109	110	988.468	0	1105.26
109	492	2356.29	0	4276.34
109	493	9086.65	0	2766.65
109	494	9327.59	0	4399.82
109	1041	3983.55	0	1789.62
110	111	9700.85	0	1334.06
111	112	1555.94	0	1185.97
111	904	3631.15	0	1870.27
112	113	4284.58	0	4972.98
113	114	9465.29	0	4000.83
114	148	9611.57	0	775.997
114	541	5721.39	0	2229.87
115	116	3274.12	0	3453.77
116	117	7887.26	0	4626.16
116	149	1665.52	0	4539.76
116	150	4143.31	0	1997.28
117	118	9530.99	0	161.255
118	119	2798.51	0	2336.14
119	120	7046.63	0	2479.18
119	1144	356.278	0	3893.31
120	121	9405.97	0	1892.22
120	1144	8526.93	0	231.482
121	122	8603.63	0	346.769
121	1149	1742.15	0	4405.94
122	123	973.496	0	3954.16
122	1148	3005.82	0	760.414
124	125	6109.99	0	4512.51
124	572	4669.83	0	3582.59
125	126	354.361	0	1930.78
125	1160	5011.9	0	1844.97
126	127	6677.37	0	831.286
127	571	3680.89	0	3967.94
128	129	7478.79	0	1181.13
129	130	971.224	0	2959.91
129	163	4045.4	0	2323.17
129	371	3730.32	0	779.842
130	131	3696.8	0	3994.43
131	132	2173.66	0	2535.77
132	133	856.351	0	4266.26
132	677	1191.98	0	4217.35
133	134	1822.08	0	365.988
135	136	984.182	0	2751.85
135	680	9017.72	0	1971.26
135	842	4611.08	0	1474.35
136	137	9050.35	0	4517.16
136	168	7120.51	0	4334.5
136	170	836.903	0	1011.32
136	398	751.822	0	3685.02
136	689	4554.71	0	456.033
136	993	4072.06	0	386.656
137	138	5402.82	0	2274.43
137	863	4665.96	0	1472.18
138	139	1452.01	0	1298.85
138	421	9119.22	0	4830.93
138	422	675.729	0	2333.62
139	140	7947.26	0	1499.96
140	141	5887.97	0	1992.35
140	177	6885.01	0	1123.53
140	178	1115.48	0	2826.4
140	458	8758.48	0	4467.47
140	686	5403.23	0	2617.92
140	714	6173.64	0	3276.52
141	142	8981.85	0	3816.5
142	143	8247.3	0	3399.54
142	496	9820.58	0	2149.06
142	497	779.894	0	2177.76
142	892	3565.49	0	4746.66
143	144	48.1065	0	1827.74
143	495	1970.08	0	1670.1
143	496	4668.17	0	3938.03
143	1079	1983.56	0	1518.03
144	145	2865.56	0	346.373
144	700	2617.95	0	938.769
144	905	4955.84	0	3496.73
144	906	6463.45	0	4124.79
145	146	1104.59	0	2894.83
146	147	10.824	0	359.955
147	148	788.369	0	645.845
147	542	9506.67	0	4031.63
148	149	5258.08	0	2832.8
150	151	3191.85	0	1924.24
151	152	1696.55	0	4993.72
151	916	2385.56	0	4608.56
152	153	29.7822	0	1229.24
153	154	5951.81	0	1019.31
154	155	808.668	0	2347.47
154	1145	6000.49	0	4601.54
155	156	4628.63	0	3303.08
155	575	318.495	0	3427.77
156	575	3401.22	0	4229.37
157	158	8761.4	0	2101.03
157	576	4324.92	0	4203.89
158	159	3264.94	0	2215.52
159	160	9719.79	0	4406.09
159	209	9815.44	0	3851.28
160	161	3883.42	0	4984.81
161	162	4924.3	0	4532.13
162	211	862.549	0	782.262
163	164	8738.85	0	4800.57
163	372	2062.24	0	743.202
163	598	1098.39	0	4667.47
163	843	4378.8	0	4922.23
165	166	9092.23	0	1073.95
166	167	9841.5	0	1125.32
167	168	6710.18	0	2300.01
167	855	103.838	0	2893.79
168	169	9581.26	0	2229.69
169	170	6990.95	0	2646.58
170	171	8473.74	0	2050.16
170	399	133.872	0	3290.06
171	172	1379.81	0	1538.4
172	173	7016.3	0	1380.32
172	422	3884.4	0	1137.89
172	423	4668.53	0	4478.47
172	863	7931.36	0	4587.93
173	174	4761.32	0	3354.85
174	175	5017.65	0	2822.28
175	176	682.601	0	1613.17
176	177	6076.17	0	4179.05
176	714	9556.64	0	472.808
176	1029	3556.14	0	3607.21
178	179	176.264	0	1657.71
178	498	906.131	0	3553.12
179	180	6500.61	0	3649.42
179	459	2772.39	0	3542.64
179	498	8329.06	0	4275.3
179	1030	7177.69	0	4996.89
179	1031	1856.27	0	588.461
180	181	6444	0	298.581
180	233	5042.33	0	3587.78
180	234	8995.53	0	1917.9
180	498	9864.66	0	4150.96
180	734	2917.89	0	1159.01
180	1048	7094.81	0	1029.56
181	182	8520.62	0	4860.42
182	183	9806.09	0	315.03
183	184	9309.89	0	1108.29
184	185	4337.17	0	110.272
185	186	4770.96	0	938.04
185	187	5985.01	0	1012.1
185	717	5974.61	0	136.216
186	187	9588.17	0	3005.87
186	1082	8555.97	0	585.38
187	188	5383.25	0	3012.5
187	544	5357.47	0	625.819
187	545	3883.57	0	371.802
187	698	5742.2	0	402.142
188	189	2769.85	0	4049.19
188	718	7805.19	0	992.509
189	190	3851.59	0	679.884
189	542	2971.87	0	3955.98
189	1112	6488.67	0	4831.17
190	191	2263.48	0	4452.39
190	718	1746.46	0	3627.67
191	192	3970.58	0	2335.8
191	193	5481.87	0	1327.3
192	193	7542.39	0	2991.83
192	1152	6187.62	0	4393.79
193	194	1831.3	0	263.061
193	195	9384.41	0	3357.01
193	1115	5371.01	0	1227.75
194	195	6059.59	0	2919.04
194	1123	8720.39	0	1091.68
195	196	4065.77	0	1177.21
195	240	3171.17	0	3964.15
195	1152	4656.29	0	1530.65
196	197	9032.3	0	811.959
196	241	5796.48	0	1231.6
196	242	9935.32	0	1348.33
197	198	4728.81	0	1622.3
198	199	8738.08	0	3618.65
199	200	1184.66	0	3336.94
200	201	9932.02	0	1746.54
201	202	3154.17	0	2814.49
202	203	3458.61	0	1603.26
202	245	5501.17	0	1792.05
202	576	1866.34	0	1560.64
203	204	1070.86	0	2441.69
203	205	7600.11	0	1091.92
203	246	4753.64	0	4030.24
203	930	4993.8	0	1577.32
203	931	7618.02	0	2148.12
204	205	6273.69	0	3545.39
205	206	6012.52	0	1387.81
205	247	7137.1	0	2405.87
205	1169	9756.31	0	146.965
206	207	1697.16	0	409.705
207	208	1110.75	0	4040.28
209	210	3508.72	0	4890.96
210	211	1477.99	0	4542.74
210	932	2965.01	0	139.088
211	1170	5649.72	0	3322.3
212	213	3857.21	0	602.13
213	248	781.42	0	3388
214	215	200.206	0	1980.12
215	216	5579.79	0	491.311
216	217	8740.53	0	1376.5
216	287	6457.64	0	4257.19
216	615	6079.77	0	3394.39
217	218	9867.6	0	4526.06
218	219	8937.87	0	4932.01
219	220	3787.07	0	553.978
220	221	7574.8	0	4242.14
220	702	1291.11	0	2361.74
221	222	8692	0	3558.5
222	223	708.14	0	476.204
222	801	5812.2	0	4850.4
223	224	9276.9	0	3090.56
223	807	1564.27	0	3735.8
224	225	5780.14	0	4359.41
224	707	7633.35	0	256.882
224	708	8236.26	0	440.212
225	226	7853.98	0	654.228
226	227	806.565	0	3577.97
227	810	4481.2	0	2622.57
227	833	7944.96	0	2155.9
227	834	3993.11	0	631.65
228	229	1045.09	0	1431.76
228	729	6306.3	0	2011.32
228	730	9807.45	0	2836.51
228	857	6283.53	0	1539.59
229	230	3917.87	0	1603.5
229	399	7804.87	0	3280.37
230	231	6625.4	0	3594.46
231	232	2809.11	0	4296.55
231	400	3726.71	0	527.572
231	423	8041.01	0	4109.02
232	233	4099.95	0	3912.37
232	426	8410.04	0	1394.52
232	427	8160.35	0	2307.11
232	1032	3220.82	0	4339.86
233	1030	9943.44	0	1235.94
234	235	3785.29	0	2845.29
234	1050	5785.81	0	789.692
235	236	8488.31	0	690.822
235	500	8083.18	0	4002.78
235	501	3297.68	0	3280.17
235	716	1493.91	0	2433.76
235	717	1897.31	0	3870.17
235	719	1230.42	0	2494.62
235	734	7184.58	0	1576.46
236	237	4930.21	0	268.91
236	909	6606.32	0	3820.77
237	238	3952.88	0	2495.95
237	1091	773.378	0	1876.27
238	239	12.2708	0	1648.95
239	240	2689.11	0	958.487
239	545	2996.63	0	3357.04
239	546	8527.34	0	1510.74
239	1117	1790.75	0	2356.39
240	241	3254.72	0	3190.53
240	548	4922.84	0	3073.75
240	562	8577.24	0	4944.29
241	1153	4408.6	0	226.499
242	243	6148.36	0	4581.58
243	244	7465.44	0	3526.66
244	245	7348.64	0	3181.33
245	246	6166.82	0	2750.22
245	275	8423.39	0	3749.73
245	746	3246.09	0	3710.91
248	249	8282.09	0	1348.05
249	250	7083.94	0	3936.55
251	252	7673.57	0	1197.26
251	1008	78.6493	0	4581.47
252	253	4973.02	0	3988.12
252	400	2320.87	0	1026.77
252	710	5557.69	0	3449.9
252	994	458.933	0	2831.93
253	254	8140.27	0	3637.11
253	402	3439.15	0	4505.97
253	859	6683.33	0	4116.58
253	994	3900.29	0	3945.3
254	255	9094.71	0	4659.74
255	256	6396.09	0	4360.62
256	257	3473.05	0	3526.94
257	258	1429.99	0	1609.89
258	259	7019.73	0	3045.29
258	465	2914.41	0	3668.86
258	466	8170.32	0	518.556
259	260	5828.43	0	4087.63
260	261	8085.87	0	1411.09
261	262	1159.82	0	4615.8
261	747	6934.76	0	4870.33
261	893	7306.12	0	1420.51
262	263	7981.55	0	1787.46
263	264	5860.59	0	665.761
263	509	8576.82	0	4617.04
264	265	3710.35	0	311.923
264	508	167.137	0	3436.62
264	511	6133.69	0	3972.03
264	550	4712.04	0	1857.59
264	752	37.2851	0	3510.98
265	266	5831.63	0	808.668
266	267	9700.81	0	4276.83
266	551	643.877	0	1468.56
267	268	2356.25	0	2452.77
267	753	3459.87	0	2455.65
268	269	9859.16	0	3859.36
268	552	2763.73	0	724.747
268	1124	3048.62	0	4828.79
269	270	6455.11	0	1389.48
269	759	2447.04	0	2451.01
269	1125	5606.56	0	2582.38
270	271	9164.47	0	2992.57
271	272	5476.26	0	3468.03
272	273	1229.72	0	4454.94
273	274	9890.27	0	755.611
274	275	6114.4	0	1009.15
275	577	7336.55	0	4495
276	277	5586.22	0	3798.85
276	283	538.519	0	1715.94
276	289	5100.19	0	2422.74
276	377	7895.25	0	1052.55
276	836	30.3212	0	1476.68
277	278	7314.91	0	3164.11
277	710	11.9966	0	2050.59
278	279	694.113	0	2912.22
278	1007	5621.37	0	4640.31
279	280	8255.03	0	900.937
279	286	4861.58	0	471.476
279	291	6518.61	0	843.951
279	432	4349.33	0	769.009
279	433	3004.95	0	1906
280	755	7872.78	0	3056.08
280	895	2601.23	0	683.289
280	896	1255.94	0	2061.04
281	282	8429.51	0	3989.45
281	554	7903.27	0	546.514
283	284	8300.4	0	621.771
283	290	8829.85	0	1422.62
283	295	8921.31	0	1956.21
283	296	2633.69	0	227.929
283	309	535.843	0	3883.52
283	403	9559.62	0	3218.06
283	404	9603.95	0	576.643
283	846	353.253	0	3997.17
283	847	9807.62	0	3647.87
284	285	9061.59	0	575.366
285	286	9897.67	0	2389.11
286	864	2599.41	0	737.326
287	288	25.157	0	4148.84
288	289	7798.67	0	955.886
290	291	2086.76	0	4725.35
291	292	9439.03	0	4439.2
291	434	4243.18	0	3524.65
292	293	6293.62	0	2251.97
293	294	9002.11	0	3903.17
296	297	7445.49	0	1262.94
296	864	8207.22	0	1080.78
296	865	4991.21	0	4302.1
297	781	6301.41	0	2377.2
297	782	7296.67	0	3075.14
298	299	9856.48	0	4554.85
298	313	323.67	0	2889.25
298	473	9911.68	0	3800.83
299	300	6019.65	0	3355.66
300	301	4292.63	0	4319.49
301	302	423.812	0	3319.4
302	303	7558.22	0	4986.39
303	304	9712.31	0	2667.42
303	518	1487.38	0	787.097
303	519	399.185	0	3248.42
304	305	6287.26	0	4042.49
304	941	6988.4	0	2887.5
305	306	1463.22	0	754.459
306	307	6829.81	0	195.941
307	308	803.187	0	1094.51
309	310	3563.16	0	2842.53
310	311	9382.88	0	3225.54
311	312	5495.32	0	2835.68
311	434	1984.32	0	736.594
312	313	6515.17	0	944.903
312	320	2777.8	0	1831.31
313	314	2663.76	0	3534.2
314	315	432.578	0	774.428
315	316	2542.03	0	1333.58
315	521	3422.19	0	3651.54
316	317	756.689	0	1230.71
316	944	9649.3	0	2563.23
318	319	7203.54	0	378.474
318	405	1050.23	0	2917.26
318	406	5734.94	0	4219.58
319	320	9507.47	0	2304.03
319	865	3365.84	0	4405.74
319	866	4880.15	0	4432.69
320	321	4302.81	0	4651.62
320	435	3970.65	0	4047.64
321	322	8894.38	0	2830.71
322	323	2477.33	0	1155.8
323	324	5527.79	0	2021.81
324	325	6837.36	0	3658.41
325	326	5805.67	0	921.89
326	327	8771.76	0	4609.32
327	522	7569	0	4981.53
328	329	6986.67	0	2654.94
328	406	1332.51	0	2828.33
328	407	5907.97	0	4723.28
329	330	5146.64	0	1620.99
330	331	3535.74	0	4690.31
331	332	5633.9	0	4795.52
332	333	1394.41	0	2086.16
333	334	8737.31	0	4062.11
333	342	1466.15	0	2557.49
334	335	4240.38	0	2481.31
334	869	5123.26	0	4814.54
335	336	2750.22	0	1479.8
335	443	7392.97	0	504.96
336	337	6515.08	0	921.569
336	442	4994.74	0	4253.45
336	953	4425.59	0	1612.05
337	338	365.851	0	4032.85
337	953	334.915	0	3235.27
338	339	5037.23	0	201.641
338	530	2756	0	2019.36
338	531	6375.94	0	2458.11
338	956	5634.5	0	2249.95
340	341	5078.86	0	884.126
340	349	1236.22	0	4204.77
340	407	6796.67	0	3668.17
340	853	8547.09	0	2672.93
341	342	5129.85	0	979.373
341	975	78.3766	0	146.105
342	343	2763.97	0	3980.16
342	350	4833.24	0	568.479
343	344	3777.07	0	4334.99
344	345	5649.18	0	3481.82
345	346	9978.42	0	4106.44
345	444	5392.72	0	3699.2
345	964	9425.22	0	2495.98
346	347	9751.82	0	4427.27
346	443	8873.17	0	2457.97
346	955	4843.57	0	4335.33
347	348	8027.16	0	3199.65
349	350	6158.45	0	2868.18
350	351	9079.39	0	4300.56
350	976	2977.27	0	3995.25
351	352	6855.1	0	1023.75
352	353	4615.57	0	2977.84
352	448	7644.04	0	4665.49
352	449	6786	0	2362.08
354	355	304.67	0	3308.41
356	357	3907.52	0	4363.85
357	358	3481.2	0	1302.85
358	359	6561.27	0	1168.46
359	360	2007.44	0	2587.49
360	361	9229.67	0	2295.78
360	610	1848.52	0	3512.87
360	611	3164.35	0	645.118
361	362	5789.06	0	1937.89
362	363	9996.5	0	4918.22
363	799	71.947	0	3598.13
363	800	1062.94	0	3891.5
364	365	7364.76	0	2870.37
365	366	1396.21	0	4140.45
366	381	5728.44	0	2038.91
366	589	6884.01	0	365.963
367	368	6011.17	0	3742.42
368	369	3641.64	0	1655
368	839	6595.79	0	4720.87
369	370	8244.42	0	590.717
369	622	5247.06	0	4399.62
372	373	5372.63	0	4669.14
372	792	5820.2	0	2421.94
374	375	2351.52	0	3407
374	830	3352.92	0	2496.12
374	831	4352.18	0	590.281
375	795	2966.83	0	2945.07
375	796	2523.75	0	528.775
376	377	3168.5	0	2505.47
376	710	6863.05	0	2712.17
376	997	256.528	0	4775.67
376	1005	1264.66	0	2265.56
378	379	5594.87	0	4774.33
378	985	5916.14	0	2931.6
379	380	3683.53	0	3587.72
380	381	8218.49	0	2829
382	383	6216.16	0	3535.37
383	384	2114.36	0	3298.99
384	385	3990.44	0	3715.37
385	386	8208.66	0	3842.79
386	387	3176.12	0	3375.73
388	389	2122.22	0	3806.98
388	860	3877.61	0	4396.04
389	390	8183.64	0	4960.79
389	854	3617.31	0	1266.54
391	392	5477.55	0	4690.6
393	394	3905.61	0	1761.85
393	986	6746.86	0	2582.42
394	395	8831.74	0	3919.16
395	396	4441.72	0	3319.78
396	668	6894.77	0	1839.31
397	398	6500.91	0	4351.09
398	681	8062.03	0	1959.18
399	400	5555.95	0	1402.98
399	423	9810.3	0	4364.07
400	401	2082.79	0	4833.45
400	730	9113.82	0	1339.99
400	731	5371.42	0	3912.72
400	1018	8195.4	0	3921.36
401	402	7917.96	0	4215.97
401	451	5247.71	0	1169.22
401	474	2454.34	0	724.457
402	403	5065.3	0	3451.37
402	1007	6686.2	0	2773.87
404	405	4877.3	0	3685.01
406	850	2457.8	0	2636.98
408	409	1006.15	0	1845.15
408	861	3644.93	0	2913.73
408	1023	1565.68	0	3804.85
409	410	4609.64	0	2554.88
410	411	7163.63	0	1091.62
411	1013	2301.9	0	4727.18
412	413	38.7258	0	1325.31
412	875	5656.34	0	3603.59
412	1028	9696.39	0	2368.55
413	1014	3976.16	0	3119.91
414	415	5991.11	0	2357.1
415	416	7379.23	0	1962.86
415	668	5765.92	0	3022.88
415	669	5355.8	0	1189.87
415	882	3844.91	0	2463.54
416	417	2080.38	0	2805.45
417	418	7014.93	0	942.356
418	419	6764.61	0	321.461
419	420	8808.82	0	2274.95
420	421	7880.61	0	3220.26
420	689	9473.49	0	3013.57
420	690	8638.33	0	650.823
421	682	1031.78	0	4732.38
423	424	3967.55	0	2106.74
423	711	2062.4	0	401.759
424	425	3454.25	0	1893.93
425	426	9710.34	0	854.168
427	428	3173.23	0	826.701
427	731	7089.33	0	1000.99
427	732	1388.5	0	1509
428	429	4614.64	0	2362.09
428	731	8866.76	0	266.605
428	1015	8985.81	0	4656.11
429	430	3512.84	0	1963.82
430	431	9464.49	0	4794.36
431	432	3908.31	0	4697.67
431	464	3687.36	0	2431.44
431	1018	3363.15	0	2338.39
432	433	2284.59	0	120.667
432	1019	9107.29	0	4734.65
433	467	4870.96	0	1127.18
435	436	7090.92	0	1806.45
436	437	9948.19	0	542.146
437	438	3447.68	0	3857.57
438	439	9025.33	0	1777.3
438	522	9837.75	0	4817.62
438	949	9127.63	0	252.122
439	440	9753.03	0	2490.59
439	526	2458.12	0	619.956
439	527	1651.19	0	3703.63
439	949	6029.05	0	2408.85
440	441	6159.57	0	4484.15
441	442	5308.16	0	2389.7
441	952	5084.75	0	2934.43
444	445	6327.5	0	4126.21
444	968	3062.32	0	2391.12
445	446	4700.37	0	3324.85
446	447	2222.83	0	2318.88
447	448	8327.48	0	4964.92
447	972	2656.62	0	4783.97
449	450	3962.49	0	1825.58
451	452	4909.36	0	4530.22
452	477	979.689	0	2641.35
452	478	1414.56	0	4886.11
452	884	9689.4	0	3595.38
453	873	1641.99	0	2449.28
453	880	1737.57	0	4659.44
453	884	4097.29	0	1650.67
454	455	4839.97	0	1647.01
454	881	9722.1	0	2428.6
455	456	919.337	0	4186.66
457	458	3049.18	0	2571.21
458	686	3752.54	0	2080.44
458	687	6201.13	0	454.375
458	693	3118.63	0	1171.39
459	460	5538.62	0	2525.86
459	1044	9960.68	0	691.663
460	461	4325.48	0	1433.75
460	1017	7177.68	0	440.079
461	462	4856.38	0	2629.53
461	463	4221.2	0	4629.84
461	716	5505.01	0	3914.56
461	734	8714.03	0	1812.78
462	463	5088.36	0	549.851
463	464	1399.7	0	3411.69
463	1046	8851.73	0	3542.37
464	465	5464.82	0	4299.73
464	747	5843.26	0	1505.99
466	467	6731.87	0	372.212
467	468	8276.68	0	4237.78
467	1066	3777.18	0	2706.45
468	469	2284.76	0	3183.23
469	470	8040.84	0	3010.72
469	895	1778.04	0	2574.2
469	1067	9994.68	0	3528.22
470	471	1326.59	0	4744.23
471	472	2590.06	0	4317.32
472	473	1207.08	0	4063.43
472	898	5253.81	0	2948.46
474	475	6030.93	0	319.6
475	476	5910.5	0	269.503
476	477	2857.62	0	2768.57
476	899	8542.99	0	4071.59
477	478	2101.16	0	2897.83
478	619	7611.39	0	3257.22
479	480	7957.45	0	3912.07
480	481	6439.37	0	1275.23
481	482	3334.76	0	1075.95
481	627	4240.52	0	3918.65
482	483	7582.19	0	1024.22
483	484	5518.99	0	3398.79
485	486	4691.04	0	3202.72
486	487	8720.54	0	4291.42
486	671	1133.9	0	4819.93
487	488	493.141	0	1469.82
488	489	9787.09	0	3075.67
488	674	3933.85	0	869.293
489	490	3465.46	0	3564.1
489	673	9093.46	0	4110.39
490	491	7705.95	0	2125.06
490	493	5223.43	0	3588.53
490	494	1700.75	0	3058.93
491	492	6151.68	0	2192.6
496	695	2441.02	0	4146.93
496	892	9434.36	0	2253.85
497	498	5292.62	0	1477.4
498	499	9031.02	0	2037.24
498	688	4346.32	0	609.701
498	697	5700.13	0	2218.39
499	500	8217.28	0	1024.46
501	502	4684.86	0	4812.6
502	503	4350.2	0	2367.57
502	1045	1807.06	0	1579.55
503	504	665.545	0	2170.09
503	736	85.7477	0	527.306
503	737	9242.3	0	2172.06
503	748	1800.35	0	3113.96
503	909	8780.29	0	4356.84
504	505	3519.08	0	3361.75
504	749	7435.56	0	3227.48
504	1051	7627.44	0	597.554
505	506	900.658	0	1155.8
505	750	4052.71	0	4080.63
506	507	5060.39	0	3296.25
507	508	380.117	0	1446.55
507	751	1650.75	0	2235.52
507	752	8169.51	0	844.735
